Scrape Date (YYYY-MM-DD hh:mm);City;Provider;Location Name;Name of Apartment;Additional info Apartment name;Room Category;Address;Size;Rent (in Ä/All-In);Booking/Rate Type;Other info;Data Comment
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful, spacious apartment in Stuttgart;;1 Room;Kirchheimer Straﬂe, 70619, Stuttgart;37;250;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Furnished Modern Studio Apartment with Balcony;;1 Room;Europaplatz, 70565, Stuttgart;33;1420;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful Penthouse;;2 Rooms;Alexanderstraﬂe, 70182, Stuttgart;45;1550;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Wonderful & new flat in Stuttgart;;1 Room;Bˆblinger Straﬂe, 70178, Stuttgart;35;1350;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Cozy flat in Stuttgart;;1 Room;Bˆblinger Straﬂe, 70178, Stuttgart;35;1380;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;1 Room Apartment Near Trade Fair/Airport Stuttgart;;1 Room;Klein Apartment Kemnater Hof, 73760, Ostfildern;22;1090;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Exclusively Renovated 1-Room Design Apartment with Balcony & Swimming Pool;;1 Room;Max-Eyth-Straﬂe, 70839, Gerlingen;31;1260;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful apartment in Stuttgart, with terrace and shared garden;;1 Room;Madenstraﬂe, 70619, Stuttgart;36;1299;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Fashionable, fantastic loft in Stuttgart;;1 Room;Bˆblinger Straﬂe, 70178, Stuttgart;30;1350;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Bright and nice studio in Stuttgart;;1 Room;Bˆblinger Straﬂe, 70178, Stuttgart;30;1380;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Bright: Apartment with parking and kitchen.;;2 Rooms;Paul-Lincke-Straﬂe, 70195, Stuttgart;60;1850;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Furnished 2-Room Apartment in Degerloch;;2 Rooms;Raffstraﬂe, 70597, Stuttgart;45;1550;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Modern furnished 2-room apartment very central. Near Porsche and close to city park;;2 Rooms;Ohmstraﬂe, 70435, Stuttgart;45;1450;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Perfect and cosy apartment with excellent traffic connection in city center, Stuttgart;;1 Room;Uhlandstraﬂe, 70182, Stuttgart;35;1350;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful, modern apartment (first occupancy after core renovation and furnishing);;3 Rooms;Daimlerstraﬂe, 70372, Stuttgart;41;1580;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;High-quality flat between Marienplatz and Erwin-Schˆttle-Platz;;2 Rooms;Bˆblinger Straﬂe, 70178, Stuttgart;50;1690;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Awesome apartment in Stuttgart;;1 Room;Senefelderstraﬂe, 70176, Stuttgart;42;1590;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;2 room apartment, fully equipped, in a central location near Roteb¸hlplatz;;2 Rooms;Kronprinzstraﬂe, 70173, Stuttgart;63;1800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Awesome and new apartment in Stuttgart Bad Cannstatt;;2 Rooms;Karlsbader Straﬂe, 70372, Stuttgart;49;1790;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;40 Apartments Near Trade Fair/Airport Stuttgart;;1 Room;Kemnater Hof, 73760, Ostfildern;30;1345;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;City apartment in Stuttgart;;2 Rooms;Libanonstraﬂe, 70186, Stuttgart;65;1990;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;ALFA Stuttgart Micro-Apartment 2 Beds Kitchen Bath Porsche & Bosch;;1 Room;Bietigheimer Straﬂe, 70435, Stuttgart;25;500;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;cosy and bright home in Stuttgart;;2 Rooms;Kornbergstraﬂe, 70176, Stuttgart;67;1910;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Stylish, newly renovated 1-Room Loft with Kitchen in Stuttgart;;1 Room;Strombergstraﬂe, 70188, Stuttgart;26;1750;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Cozy room in apartment near University/Publikationen transport;;1 Room;Tangegartstraﬂe, 70567, Stuttgart;76;850;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful and well cut 3-room flat in Stuttgart;;3 Rooms;Oderstraﬂe, 70376, Stuttgart;70;1700;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Gorgeous & fashionable loft (Stuttgart);;3 Rooms;Sauerampferweg, 70599, Stuttgart;85;650;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Modern & cozy Apartment near City Center with terrace;;3 Rooms;Seestraﬂe, 70174, Stuttgart;65;1800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Quiet & awesome home in nice area, Stuttgart;;1 Room;Bismarckstraﬂe, 70197, Stuttgart;30;1800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful & great studio in Stuttgart;;2 Rooms;Libanonstraﬂe, 70186, Stuttgart;65;2200;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Modern furnished flat;;1 Room;Cheruskerstraﬂe, 70435, Stuttgart;23;1999;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Quiet and neat suite in Stuttgart;;2 Rooms;Baumreute, 70199, Stuttgart;60;2000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Wohlf¸hlen mit Weitblick;;3 Rooms;M¸hlhaldenstraﬂe, 70567, Stuttgart;68;2450;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Neat, pretty studio in Stuttgart;;2 Rooms;Eduard-Pfeiffer-Straﬂe, 70192, Stuttgart;43;1970;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Fantastic, amazing studio in Stuttgart, full furnished all cost in price inc.;;1 Room;Fahrionstraﬂe, 70469, Stuttgart;38;1950;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Modern 3-Room Apartment with Balcony ñ Waiblingen (near Stuttgart), 5 min to S-Bahn;;3 Rooms;Max-Eyth-Straﬂe, 71332, Waiblingen;70;3600;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Wasserbergweg AAA+;;2 Rooms;Wasserbergweg, 70186, Stuttgart;50;1980;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Spacious and fantastic home (Stuttgart);;2 Rooms;Neue Straﬂe, 70186, Stuttgart;79;1690;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Neat, perfect flat in Korntal-M¸nchingen;;3 Rooms;Stuttgarter Straﬂe, 70825, Korntal-M¸nchingen;77;1653;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;New and centrally located apartment in Stuttgart-Stammheim;;2 Rooms;Tuchbleiche, 70439, Stuttgart;44;2200;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Bright and friendly flat near the park;;3 Rooms;Wagenburgstraﬂe, 70186, Stuttgart;70;1850;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Business apartment in prime location at Mail‰nder Platz (Milaneo);;1 Room;Mail‰nder Platz, 70173, Stuttgart;68;2500;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Bright home with balcony and nice garden in Stuttgart;;3 Rooms;Kˆllestraﬂe, 70193, Stuttgart;78;1950;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Amazing 3 room apartment in Stuttgart-Hoffeld;;3 Rooms;Hoffeldstraﬂe, 70597, Stuttgart;77;1790;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;ALFA 2 rooms Apartment near Daimler Wasen Netflix;;2 Rooms;Ihmlingstraﬂe, 70374, Stuttgart;30;500;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Modern 2 room apartment # 2 in Leinfelden-Echterdingen;;2 Rooms;Enzianstraﬂe, 70771, Leinfelden-Echterdingen;68;2520;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Helle, moderne 4-Zimmer-Wohnung mit groﬂer Dachterrasse in Leinfelden-Oberaichen;;4 Rooms;Schulze-Delitzsch-Straﬂe, 70771, Leinfelden-Echterdingen;120;2050;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Exclusive 2 room Duplex Apartment with Breathtaking View in Stuttgart-Degerloch;;2 Rooms;Karl-Pfaff-Straﬂe, 70597, Stuttgart;75;2000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Fittersí apartment in Stuttgart East ñ Perfectly equipped for your stay;;2 Rooms;Alfdorfer Straﬂe, 70188, Stuttgart;40;2700;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Stylish apartment with great transport links, a quiet setting and a garden in a natural surrounding;;2 Rooms;Untere Heckenstraﬂe, 70329, Stuttgart;75;2050;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Nice Loft conveniently located;;2 Rooms;Freiligrathstraﬂe, 70372, Stuttgart;154;2500;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Two-room apartment near trade fair/airport Stuttgart for 4 persons;;2 Rooms;Kemnater Hof, 73760, Ostfildern;60;2650;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Perfect & new loft (Stuttgart);;3 Rooms;Johannesstraﬂe, 70176, Stuttgart;85;2300;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Exclusive two-room flat, near trade fair centre/ Stuttgart airport;;2 Rooms;Kemnater Hof, 73760, Ostfildern;60;2900;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Spacious and fashionable flat in excellent location;;4 Rooms;Burgunderstraﬂe, 70435, Stuttgart;102;2400;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Unique apartment in an old building in the heart of Stuttgart-West: charm, comfort and perfect location;;1 Room;Reinsburgstraﬂe, 70197, Stuttgart;70;2100;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;ALFA Stuttgart 3 rooms 6 beds apartment near Wasen;;3 Rooms;Ihmlingstraﬂe, 70374, Stuttgart;65;5850;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;2 room apartment right in the Stuttgart city 6ppl;;2 Rooms;Leuschnerstraﬂe, 70174, Stuttgart;60;5000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Bright & quiet home (Stuttgart);;4 Rooms;Fuchswaldstraﬂe, 70569, Stuttgart;97;2200;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;TOP Monteurwohnung f¸r 5 // Parkpl‰tze // sehr ruhig in Stuttgart;;3 Rooms;Wielandstraﬂe, 70193, Stuttgart;76;2495;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Traumhafte Aussicht und Parkplatz in Stuttgart-West;;3 Rooms;Wielandstraﬂe, 70193, Stuttgart;85;2650;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Listed Killesberg villa with garden;;4 Rooms;Feuerbacher Heide, 70192, Stuttgart;280;3000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Panoramic Penthouse above Stuttgart ñ 134 m≤ ∑ 5 BR ∑ 500 Mbps ∑ 2 Balconies ∑ Parking Space;;6 Rooms;Pelikanstraﬂe, 70378, Stuttgart;134;3250;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Maisonette Wohnung;;2 Rooms;Bˆblinger Straﬂe, 70199, Stuttgart;114;2400;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;92 sqm furnished apartment in Sillenbuch with caretaker service and direct access to the park.;;3 Rooms;Walter-Flex-Straﬂe, 70619, Stuttgart;92;2650;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;House only for you. Two Bathrooms. Fully furnished, with great terrace,garden, parking space;;4 Rooms;Hedelfinger Platz, 70329, Stuttgart;100;2480;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful furnished apartment with balcony & garden ideal for a family or shared flat;;4 Rooms;Hohentwielstraﬂe, 70199, Stuttgart;100;2650;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Sunny apartment with balcony and winter garden;;1 Room;Bismarckplatz, 70197, Stuttgart;75;2450;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful 4 room apartment in Stuttgart with two balconies and garden;;4 Rooms;Hohentwielstraﬂe, 70199, Stuttgart;100;2800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Central, bright apartment with fireplace in Bad Cannstatt;;3 Rooms;Namurstraﬂe, 70374, Stuttgart;75;2990;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Cozy 4-room apartment in Stuttgart;;5 Rooms;Zamenhofstraﬂe, 70197, Stuttgart;140;3700;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;New & amazing studio in Leinfelden-Echterdingen;;3 Rooms;Buchenwaldstraﬂe, 70771, Leinfelden-Echterdingen;115;2400;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;3-room flat with TV, WiFi, kitchen, shower/WC, furniture, washing machine and balcony;;3 Rooms;Schˆttlestraﬂe, 70597, Stuttgart;70;2800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;8 Zimmer-Wohnung sehr zentral Lage 5 Gehminuten zum Wasen;;8 Rooms;Kˆnig-Karl-Straﬂe, 70372, Stuttgart;165;5500;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Aprtment for up to 8 people, near Stuttgart airport/trade fair centre;;1 Room;Kemnater Hof, 73760, Ostfildern;130;3800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Great apartment located in Stuttgart Ost ,4min Drive from Main Station;;3 Rooms;Wagenburgstraﬂe, 70184, Stuttgart;77;3000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Big, central apartment in Stuttgart;;4 Rooms;Esslinger Straﬂe, 70182, Stuttgart;75;4500;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Central apartment in Stuttgart;;3 Rooms;Esslinger Straﬂe, 70182, Stuttgart;75;3800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Penthouse with large terrace with high-quality furnishings in Ostfildern;;3 Rooms;Ludwig-Jahn-Straﬂe, 73760, Ostfildern;100;2800;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;3 room duplex apartment 6pl Zuffenhausen Porsche;;3 Rooms;Beilsteiner Straﬂe, 70435, Stuttgart;70;4000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Monteurwohnungen Stuttgart;;3 Rooms;Alfdorfer Straﬂe, 70188, Stuttgart;70;4000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;City location 4 rooms 7 Beds Balcony Netflix INET;;4 Rooms;Leuschnerstraﬂe, 70174, Stuttgart;76;5000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;ALFA 4 rooms Apartment 8 persons Netflix WLAN;;4 Rooms;Austraﬂe, 70376, Stuttgart;80;5000;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;ALFA Stuttgart 3rooms 6 beds Bosch/Porsche INET;;3 Rooms;Beilsteiner Straﬂe, 70435, Stuttgart;70;5850;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Beautiful, well-kept flat directly on Marienplatz in Stuttgart-S¸d;;4 Rooms;Hohenstaufenstraﬂe, 70178, Stuttgart;92;3600;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Bright flat (Stuttgart);;5 Rooms;Fraasstraﬂe, 70184, Stuttgart;135;4500;;;
2025-12-11 00:00;Stuttgart;Wunderflats;Stuttgart;Luxurious Penthouse in Stuttgart;;3 Rooms;Im Kaisemer, 70191, Stuttgart;100;3990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming small 1-room apartment in Reinickendorf;;1 Room;Siedelmeisterweg, 13403, Berlin;30;1260;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful one room apartment with balcony in Friedrichshain;;1 Room;G‰rtnerstraﬂe, 10245, Berlin;44;1390;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Dream flat in Berlin-Friedrichshain: modern charm and urban elegance combined!;;2 Rooms;Rigaer Straﬂe, 10247, Berlin;49;1690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern Furnished Apartment in the Heart of Neukˆlln ñ 35 sqm;;2 Rooms;Ossastraﬂe, 12045, Berlin;35;1490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cosy apartment for young professionals in Berlin, Pankow;;2 Rooms;Maximilianstraﬂe, 13187, Berlin;48;1690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful and lovely studio close to city center;;1 Room;Spichernstraﬂe, 10777, Berlin;36;1350;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Newly Renovated & Furnished ñ Stylish and Bright 2-Room Apartment in Trendy Neukˆlln;;2 Rooms;Reuterstraﬂe, 12047, Berlin;50;1590;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxurious Family Loft in the Vibrant Heart of Kreuzberg;;4 Rooms;Michaelkirchplatz, 10179, Berlin;117;3490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Dreamlike apartment with old building charm and modern design in Moabit;;1 Room;Waldenserstraﬂe, 10551, Berlin;42;1290;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;NEW! Freshly Furnished Cozy Home in the Heart of Bergmannkiez ñ Central, Charming & Move-In Ready;;2 Rooms;Hagelberger Straﬂe, 10965, Berlin;44;1490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright family apartment in a quiet neighborhood in Berlin Charlottenburg;;3 Rooms;Orber Straﬂe, 14193, Berlin;66;1690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Great, spacious 2 room apartment next to Mauerpark with modern furniture;;2 Rooms;Ystader Straﬂe, 10437, Berlin;48;1490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxurious Designer Apartment with Timeless Elegance;;2 Rooms;Karl-Kunger-Straﬂe, 12435, Berlin;80;2090;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stunning Art District Apartment with Sunny Balcony in Charlottenburg;;2 Rooms;Savignyplatz, 10623, Berlin;96;2250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming flat in Friedrichshain;;2 Rooms;Stralauer Allee, 10245, Berlin;52;1890;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy Rooms for Long-Term Rent Near Berlin Airport ñ From 1 Month;;1 Room;Dreibett Neukˆllner Straﬂe, 12357, Berlin;24;100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy Rooms for Long-Term Rent Near Berlin Airport ñ From 1 Month;;1 Room;DZ Neukˆllner Straﬂe, 12357, Berlin;15;100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern Apt near Kudamm (KaDeWe);;2 Rooms;Keithstraﬂe, 10787, Berlin;54;3000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic and modern studio;;4 Rooms;Stralsunder Straﬂe, 15366, Neuenhagen bei Berlin;140;4000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxurious apartment in Berlin Mitte with balcony in the heart of Berlin;;3 Rooms;Anton-Wilhelm-Amo-Straﬂe, 10117, Berlin;78;5000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;ozy Rooms for Long-Term Rent Near Berlin Airport ñ From 1 Month;;1 Room;Neukˆllner Straﬂe, 12357, Berlin;15;100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming and fashionable room in Friedrichshain;;1 Room;Kochhannstraﬂe, 10249, Berlin;75;1069;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stylish 3-Room Apartment in Reuterkiez, Neukˆlln ñ Fully Furnished;;3 Rooms;Reuterstraﬂe, 12047, Berlin;90;3500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, lovely studio close to park, Berlin;;1 Room;Brunnenstraﬂe, 10119, Berlin;36;1590;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming and sunny home;;3 Rooms;Kurf¸rstendamm, 10711, Berlin;108;2400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stunning 1 Bedroom Apartment in Treptow-Kˆpenick;;2 Rooms;Kˆnigsheideweg, 12487, Berlin;67;1862;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern Family Home in Berlin Lichtenrade ñ With Garden, Carport & Excellent Transport Links;;5 Rooms;Nuthestraﬂe, 12307, Berlin;144;4900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stylish & bright room in Rixdorf/Neukˆlln with private bathroom;;3 Rooms;Kirchhofstraﬂe, 12055, Berlin;200;1450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright and perfect suite in Friedrichshain (Berlin);;1 Room;Boxhagener Straﬂe, 10245, Berlin;59;615;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Detached 6 room Bauhaus-style family house with large garden in Dahlem;;6 Rooms;Ripleystraﬂe, 14195, Berlin;130;3690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, modern home;;1 Room;W¸hlischstraﬂe, 10245, Berlin;80;615;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Room in a three-bedroom shared apartment;;1 Room;Leberstraﬂe, 10829, Berlin;25;950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious & beautiful apartment in Friedrichshain;;1 Room;Boxhagener Straﬂe, 10245, Berlin;114;755;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern Studio in Kreuzberg;;1 Room;Urbanstraﬂe, 10967, Berlin;24;1400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern Studio in Kreuzberg;;1 Room;Urbanstraﬂe, 10967, Berlin;26;1400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stylish Studio in Kreuzberg;;1 Room;Wrangelstraﬂe, 10997, Berlin;36;1495;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;MODERN FURNISHED STUDIO IN KREUZBERG;;1 Room;Mittenwalder Straﬂe, 10961, Berlin;33;1490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern studio apartment with balcony central in Friedrichshain (Berlin);;1 Room;Thaerstraﬂe, 10249, Berlin;46;1640;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Our charming 3-room flat in an idyllic location in Tegel;;2 Rooms;Am Tegeler Hafen, 13507, Berlin;62;1915;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;2-Room Apartment in the Heart of Friedrichshain;;2 Rooms;Simon-Dach-Straﬂe, 10245, Berlin;45;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect & lovely home in Friedrichshain (Berlin);;2 Rooms;Warschauer Straﬂe, 10243, Berlin;60;1650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern studio apartment with balcony central in Friedrichshain (Berlin);;1 Room;Thaerstraﬂe, 10249, Berlin;22;1180;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern Studio-Apartment with sunny balcony at Berlin Central Station;;1 Room;Heidestraﬂe, 10557, Berlin;30;1000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;COZY 2 ROOMS APARTMENT IN GREAT LOCATION;;2 Rooms;M¸ggelstraﬂe, 10247, Berlin;56,42;1540;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Tasteful 1 Bedroom Apartment in Pankow;;2 Rooms;Steegerstraﬂe, 13359, Berlin;57;1777;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright Apartment in Friedrichshain with Open Kitchen and Spacious Bedroom;;2 Rooms;M¸hsamstraﬂe, 10249, Berlin;49;1490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, quiet furnished apartment in Friedrichshain ∑ Registration possible ∑ Move-in from Dec 4;;1 Room;Wedekindstraﬂe, 10243, Berlin;44;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Pretty, new apartment in Prenzlauer Berg;;1 Room;Nordkapstraﬂe, 10439, Berlin;111;599;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Above the rooftops of Kreuzberg ñ first occupancy in fully furnished attic apartment;;3 Rooms;Groﬂbeerenstraﬂe, 10963, Berlin;124;3075;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cute, gorgeous suite in Mitte;;2 Rooms;Schwedter Straﬂe, 10435, Berlin;36;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;AMAZING GROUND FLOOR APARTMENT WITH TERRACE;;2 Rooms;M¸ggelstraﬂe, 10247, Berlin;60;1750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;TWO BEDROOMS APARTMENT NEAR SCH÷NHAUSER ALLEE;;2 Rooms;Isl‰ndische Straﬂe, 10439, Berlin;65;1700;;;
